Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Corolla Hatchback;9.597096774193549;0.0;0.0;0.0;28;28.0101;0;0.0;0.0;0.0;0.0;280;-1;0.0;280.0;31;31.4664;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;70;SIDI & PFI;7;1750;0;Regular;Regular Gasoline;7;;37;37.0549;0;0.0;0.0;0.0;0.0;18;85;42092;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;36.7;0.0;54.4;0.0;Compact Cars;2020;750;;;;;;;;;TYX;;0.0;;2019-09-25;2019-11-08;N;0;0;0;Corolla
Toyota;GR Corolla;12.39625;0.0;0.0;0.0;21;21.1723;0;0.0;0.0;0.0;0.0;368;-1;0.0;368.0;24;23.8836;0;0.0;0.0;0.0;0.0;3;1.6;All-Wheel Drive;46;SIDI & PFI;5;2800;0;Premium;Premium Gasoline;5;;28;28.3153;0;0.0;0.0;0.0;0.0;27;67;46218;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;26.8912;0.0;40.295;0.0;Subcompact Cars;2023;-4500;;;T;;;;;;TYX;;0.0;;2022-11-30;2023-01-11;N;0;0;0;Corolla
Toyota;Corolla Cross;9.2971875;0.0;0.0;0.0;31;31.0746;0;0.0;0.0;0.0;0.0;276;-1;0.0;276.0;32;31.7443;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;47;SIDI & PFI;6;1700;0;Regular;Regular Gasoline;6;;33;32.6031;0;0.0;0.0;0.0;0.0;0;0;47635;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);41.3;0.0;53.6;0.0;Small Sport Utility Vehicle 2WD;2024;1000;;;;;;;;;TYX;;0.0;;2024-02-21;2024-04-16;Y;0;0;0;Corolla Cross
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57002;FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;5484;12;11;N;false;76;84;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;45.0;0.0;Subcompact Cars;1989;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.3057;0;0.0;0.0;0.0;0.0;289;-1;0.0;289.0;30;30.3673;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;30;;7;1800;0;Regular;Regular Gasoline;7;;35;35.1898;0;0.0;0.0;0.0;0.0;0;0;39343;0;13;N;false;0;98;0;0.0;0.0;0.0;0.0;Manual 6-spd;35.661;0.0;51.3154;0.0;Midsize Cars;2018;500;;;;;;;;;TYX;;0.0;;2017-08-28;2017-12-20;N;0;0;0;Corolla
Toyota;Corolla;11.52241935483871;0.0;0.0;0.0;29;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;328.38709677419354;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57011;;;1800;0;Diesel;Diesel;;;33;0.0;0;0.0;0.0;0.0;0.0;20;85;395;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 3-spd;37.7778;0.0;46.0;0.0;Compact Cars;1985;500;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57022;4A-FE    FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;4707;0;26;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;35.8974;0.0;Small Station Wagons;1988;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;10.625357142857142;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57020;4A-F     FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;4709;0;31;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;45.0;0.0;Small Station Wagons;1988;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57006;FFS;;2150;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;10005;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;29.0;0.0;42.0;0.0;Compact Cars;1993;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;36;0.0;0;0.0;0.0;0.0;0.0;0;0;16701;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 4-spd;33.5;0.0;50.4;0.0;Compact Cars;2001;500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.2971875;0.0;0.0;0.0;29;28.5494;0;0.0;0.0;0.0;0.0;281;-1;0.0;281.0;32;31.7779;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;59;;8;1700;0;Regular;Regular Gasoline;8;;37;36.8746;0;0.0;0.0;0.0;0.0;0;0;34399;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);37.5;0.0;54.1;0.0;Midsize Cars;2014;1000;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.2971875;0.0;0.0;0.0;29;28.5494;0;0.0;0.0;0.0;0.0;281;-1;0.0;281.0;32;31.7779;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;44;;8;1700;0;Regular;Regular Gasoline;8;;37;36.8746;0;0.0;0.0;0.0;0.0;0;0;36801;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);37.5;0.0;54.1;0.0;Midsize Cars;2016;1000;;;;;;;;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;27.7339;0;0.0;0.0;0.0;0.0;285;-1;0.0;285.0;31;30.8959;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;61;;8;1750;0;Regular;Regular Gasoline;8;;36;35.8982;0;0.0;0.0;0.0;0.0;0;0;34401;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Manual 6-spd;36.2918;0.0;52.4821;0.0;Midsize Cars;2014;750;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.3367;0;0.0;0.0;0.0;0.0;289;-1;0.0;289.0;30;30.406;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;54;;7;1800;0;Regular;Regular Gasoline;7;;35;35.2422;0;0.0;0.0;0.0;0.0;0;0;40243;0;13;N;false;0;98;0;0.0;0.0;0.0;0.0;Manual 6-spd;35.7065;0.0;51.4015;0.0;Midsize Cars;2019;500;;;;;;;;;TYX;;0.0;;2018-06-13;2018-08-10;N;0;0;0;Corolla
Toyota;Corolla Sport;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Rear-Wheel Drive;57025;16-VALVE FFS;;2150;0;Regular;Regular Gasoline;;;28;0.0;0;0.0;0.0;0.0;0.0;12;77;1928;9;0;Y;false;78;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;29.0;0.0;39.7436;0.0;Subcompact Cars;1986;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1850;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;0;0;23548;0;14;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;33.5463;0.0;49.0495;0.0;Compact Cars;2007;250;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;8.750294117647059;0.0;0.0;0.0;31;30.8449;0;0.0;0.0;0.0;0.0;258;-1;0.0;258.0;34;34.2193;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;98;3-mode Sport/Normal/Eco;7;1600;0;Regular;Regular Gasoline;7;;40;39.5009;0;0.0;0.0;0.0;0.0;0;0;47344;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);40.9506;0.0;58.5088;0.0;Compact Cars;2024;1500;;;;;;;;;TYX;;0.0;;2023-11-06;2024-01-18;N;0;0;0;Corolla
Toyota;Corolla Wagon;10.625357142857142;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57002;FFS;;1900;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;5860;0;31;N;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;45.0;0.0;Small Station Wagons;1989;0;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;12.39625;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57007;4A-FE    FFS;;2250;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;7724;12;13;Y;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 3-spd;28.8889;0.0;37.0;0.0;Subcompact Cars;1991;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57004;FFS;;2150;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;8815;0;13;Y;false;0;84;0;0.0;0.0;0.0;0.0;Automatic 4-spd;29.0;0.0;42.0;0.0;Subcompact Cars;1992;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57004;FFS;;2150;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;0;0;11923;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 3-spd;29.0;0.0;38.0;0.0;Compact Cars;1995;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57001;FFS;;1850;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;0;0;13413;0;13;N;false;0;86;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.0;0.0;44.8718;0.0;Subcompact Cars;1997;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.018888888888888;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;2000;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;16700;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 3-spd;31.8;0.0;42.8;0.0;Compact Cars;2001;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1850;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;0;0;24320;0;14;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;33.5463;0.0;49.0495;0.0;Compact Cars;2008;250;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57002;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;5483;12;11;N;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;43.0;0.0;Subcompact Cars;1989;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57003;4A-FE    FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;5485;12;11;Y;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;37.0;0.0;Subcompact Cars;1989;-2250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla iM;9.597096774193549;0.0;0.0;0.0;28;28.2127;0;0.0;0.0;0.0;0.0;283;-1;0.0;283.0;31;31.2448;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;110;;7;1750;0;Regular;Regular Gasoline;7;;36;35.9696;0;0.0;0.0;0.0;0.0;21;90;38112;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S7);37.0;0.0;52.6;0.0;Midsize Cars;2017;750;;;;;;;;;TYX;;0.0;;2016-09-01;2017-04-05;N;0;0;0;Corolla
Toyota;Corolla;9.2971875;0.0;0.0;0.0;29;28.818;0;0.0;0.0;0.0;0.0;277;-1;0.0;277.0;32;31.8168;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;10;SIDI & PFI;7;1700;0;Regular;Regular Gasoline;7;;36;36.453;0;0.0;0.0;0.0;0.0;0;0;42588;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Manual 6-spd;37.9;0.0;53.4;0.0;Compact Cars;2021;1000;;;;;;;;;TYX;;0.0;;2020-04-24;2020-08-24;N;0;0;0;Corolla
Toyota;Corolla Hatchback;9.597096774193549;0.0;0.0;0.0;28;28.4148;0;0.0;0.0;0.0;0.0;284;-1;0.0;284.0;31;31.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;23;SIDI & PFI;7;1750;0;Regular;Regular Gasoline;7;;37;36.6339;0;0.0;0.0;0.0;0.0;18;85;42745;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;37.3;0.0;53.7;0.0;Compact Cars;2021;750;;;;;;;;;TYX;;0.0;;2020-06-24;2020-08-24;N;0;0;0;Corolla
Toyota;Corolla APEX;9.597096774193549;0.0;0.0;0.0;28;28.0;0;0.0;0.0;0.0;0.0;286;-1;0.0;286.0;31;31.4081;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;27;SIDI & PFI;7;1750;0;Regular;Regular Gasoline;7;;36;35.7879;0;0.0;0.0;0.0;0.0;0;0;43299;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Manual 6-spd;37.5;0.0;52.3;0.0;Compact Cars;2021;750;;;;;;;;;TYX;;0.0;;2020-10-12;2021-04-26;N;0;0;0;Corolla
Toyota;Corolla Hatchback XSE;9.015454545454546;0.0;0.0;0.0;30;29.8859;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.1681;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;43;SIDI & PFI;7;1650;0;Regular;Regular Gasoline;7;;38;38.3105;0;0.0;0.0;0.0;0.0;18;85;44239;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);39.5;0.0;56.5;0.0;Compact Cars;2022;1250;;;;;;;;;TYX;;0.0;;2021-07-26;2021-10-26;N;0;0;0;Corolla
Toyota;Corolla LE Eco;8.750294117647059;0.0;0.0;0.0;30;30.1147;0;0.0;0.0;0.0;0.0;263;-1;0.0;263.0;34;33.9095;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;37;;8;1600;0;Regular;Regular Gasoline;8;;40;40.0829;0;0.0;0.0;0.0;0.0;0;0;35501;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);39.8449;0.0;59.4973;0.0;Midsize Cars;2015;1500;;;;;;;;;TYX;;0.0;;2014-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;27.8518;0;0.0;0.0;0.0;0.0;284;-1;0.0;284.0;31;31.0399;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;45;;7;1750;0;Regular;Regular Gasoline;7;;36;36.0888;0;0.0;0.0;0.0;0.0;0;0;36802;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Manual 6-spd;36.4658;0.0;52.797;0.0;Midsize Cars;2016;750;;;;;;;;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla Hybrid;5.721346153846154;0.0;0.0;0.0;53;53.0;0;0.0;0.0;0.0;0.0;170;-1;0.0;170.0;52;52.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;5;Hybrid;9;1050;0;Regular;Regular Gasoline;9;;52;52.0;0;0.0;0.0;0.0;0.0;0;0;42585;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);78.1;0.0;76.2;0.0;Compact Cars;2021;4250;;;;;Hybrid;;;207V Li-Ion and NiMH;TYX;;0.0;;2020-04-24;2020-07-27;Y;0;0;0;Corolla
Toyota;Corolla Cross;9.2971875;0.0;0.0;0.0;31;31.0089;0;0.0;0.0;0.0;0.0;275;-1;0.0;275.0;32;32.0375;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;111;SIDI & PFI;7;1700;0;Regular;Regular Gasoline;7;;33;33.3912;0;0.0;0.0;0.0;0.0;0;0;44588;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);41.2;0.0;53.8;0.0;Small Sport Utility Vehicle 2WD;2022;1000;;;;;;;;;TYX;;0.0;;2021-10-04;2022-01-19;Y;0;0;0;Corolla Cross
Toyota;Corolla Hybrid;5.950200000000001;0.0;0.0;0.0;53;53.0;0;0.0;0.0;0.0;0.0;176;-1;0.0;176.0;50;50.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;34;Hybrid;8;1050;0;Regular;Regular Gasoline;8;;46;46.0;0;0.0;0.0;0.0;0.0;0;0;46131;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);77.1;0.0;72.2;0.0;Compact Cars;2023;4250;;;;;Hybrid;;;207V Li-Ion;TYX;;0.0;;2022-11-07;2023-05-17;Y;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57004;FFS;;2150;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;10976;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;28.8889;0.0;41.0256;0.0;Compact Cars;1994;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57025;FFS CA model;;2050;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;20;85;1325;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 3-spd;31.0;0.0;41.0256;0.0;Compact Cars;1985;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;15042;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.3709;0.0;48.4227;0.0;Compact Cars;1999;500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57022;4A-FE    FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;4706;0;26;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;37.0;0.0;Small Station Wagons;1988;-2250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;12.39625;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57007;4A-FE    FFS;;2250;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;6618;12;11;Y;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 3-spd;29.0;0.0;37.0;0.0;Subcompact Cars;1990;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.015454545454546;0.0;0.0;0.0;29;29.086;0;0.0;0.0;0.0;0.0;271;-1;0.0;271.0;33;32.7744;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;3;;7;1650;0;Regular;Regular Gasoline;7;;39;38.7858;0;0.0;0.0;0.0;0.0;0;0;42583;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Manual 6-spd;38.3;0.0;57.3;0.0;Compact Cars;2021;1250;;;;;;;;;TYX;;0.0;;2020-04-24;2020-08-24;N;0;0;0;Corolla
Toyota;Corolla Cross;9.2971875;0.0;0.0;0.0;31;31.0089;0;0.0;0.0;0.0;0.0;275;-1;0.0;275.0;32;32.0375;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;79;SIDI & PFI;6;1700;0;Regular;Regular Gasoline;6;;33;33.3912;0;0.0;0.0;0.0;0.0;0;0;46293;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);41.2;0.0;53.8;0.0;Small Sport Utility Vehicle 2WD;2023;1000;;;;;;;;;TYX;;0.0;;2022-12-12;2023-05-17;Y;0;0;0;Corolla Cross
Toyota;Corolla All-Trac Wagon;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57004;FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;9135;0;26;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.0;0.0;37.0;0.0;Small Station Wagons;1992;-2250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57004;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;10977;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Manual 5-spd;30.0;0.0;44.0;0.0;Compact Cars;1994;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
